time_iso8601,stars_cumulative
2022-10-14 00:00:00+00:00,187
2022-10-16 00:00:00+00:00,188
2022-10-26 00:00:00+00:00,189
2022-10-27 00:00:00+00:00,190
2022-11-04 00:00:00+00:00,191
2022-11-07 00:00:00+00:00,192
2022-11-09 00:00:00+00:00,193
2022-11-12 00:00:00+00:00,194
2022-11-14 00:00:00+00:00,195
2022-11-17 00:00:00+00:00,196
2022-11-23 00:00:00+00:00,197
2022-11-26 00:00:00+00:00,198
2022-11-28 00:00:00+00:00,199
2022-11-29 00:00:00+00:00,200
2022-12-07 00:00:00+00:00,201
2022-12-09 00:00:00+00:00,203
2022-12-14 00:00:00+00:00,204
2022-12-16 00:00:00+00:00,205
2023-01-11 00:00:00+00:00,206
2023-01-24 00:00:00+00:00,207
2023-01-27 00:00:00+00:00,208
2023-01-30 00:00:00+00:00,209
2023-02-01 00:00:00+00:00,210
2023-02-10 00:00:00+00:00,212
2023-02-14 00:00:00+00:00,213
2023-02-22 00:00:00+00:00,214
2023-02-27 00:00:00+00:00,215
2023-03-09 00:00:00+00:00,216
2023-03-14 00:00:00+00:00,218
2023-03-15 00:00:00+00:00,220
2023-03-25 00:00:00+00:00,221
2023-03-31 00:00:00+00:00,223
2023-04-23 00:00:00+00:00,224
2023-04-28 00:00:00+00:00,225
2023-05-03 00:00:00+00:00,226
2023-05-11 00:00:00+00:00,227
2023-05-16 00:00:00+00:00,228
2023-05-23 00:00:00+00:00,230
2023-06-01 00:00:00+00:00,231
2023-06-04 00:00:00+00:00,233
2023-06-06 00:00:00+00:00,234
2023-06-08 00:00:00+00:00,235
2023-06-21 00:00:00+00:00,236
2023-06-29 00:00:00+00:00,237
2023-07-03 00:00:00+00:00,238
2023-07-04 00:00:00+00:00,239
2023-07-06 00:00:00+00:00,240
2023-07-12 00:00:00+00:00,241
2023-07-22 00:00:00+00:00,242
2023-07-28 00:00:00+00:00,243
2023-08-01 00:00:00+00:00,244
2023-08-02 00:00:00+00:00,245
2023-08-14 00:00:00+00:00,246
2023-08-22 00:00:00+00:00,247
2023-08-24 00:00:00+00:00,248
2023-08-25 00:00:00+00:00,249
2023-08-27 00:00:00+00:00,250
2023-08-31 00:00:00+00:00,251
2023-09-06 00:00:00+00:00,252
2023-09-12 00:00:00+00:00,253
2023-09-15 00:00:00+00:00,255
2023-09-17 00:00:00+00:00,256
2023-09-19 00:00:00+00:00,259
2023-09-22 00:00:00+00:00,261
2023-10-03 00:00:00+00:00,262
2023-10-05 00:00:00+00:00,263
2023-10-13 00:00:00+00:00,264
2023-10-21 00:00:00+00:00,265
2023-10-25 00:00:00+00:00,266
2023-10-31 00:00:00+00:00,267
2023-11-07 00:00:00+00:00,269
2023-11-13 00:00:00+00:00,270
