time_iso8601,forks_cumulative
2023-10-16 00:00:00+00:00,886
2023-10-24 00:00:00+00:00,887
2023-11-09 00:00:00+00:00,888
2023-11-10 00:00:00+00:00,891
2023-11-16 00:00:00+00:00,892
2023-11-20 00:00:00+00:00,894
2023-11-26 00:00:00+00:00,895
2023-11-30 00:00:00+00:00,896
2023-12-07 00:00:00+00:00,898
2023-12-19 00:00:00+00:00,899
2023-12-24 00:00:00+00:00,901
2023-12-28 00:00:00+00:00,902
2024-01-04 00:00:00+00:00,903
2024-01-05 00:00:00+00:00,904
2024-01-09 00:00:00+00:00,905
2024-01-14 00:00:00+00:00,906
2024-01-18 00:00:00+00:00,907
2024-01-19 00:00:00+00:00,908
2024-01-22 00:00:00+00:00,909
2024-01-23 00:00:00+00:00,912
2024-01-24 00:00:00+00:00,917
2024-01-25 00:00:00+00:00,918
2024-01-26 00:00:00+00:00,920
2024-01-27 00:00:00+00:00,921
2024-01-30 00:00:00+00:00,922
2024-01-31 00:00:00+00:00,923
2024-02-12 00:00:00+00:00,924
2024-02-16 00:00:00+00:00,925
2024-02-17 00:00:00+00:00,926
2024-02-20 00:00:00+00:00,929
2024-02-28 00:00:00+00:00,931
2024-03-03 00:00:00+00:00,932
2024-03-04 00:00:00+00:00,934
2024-03-05 00:00:00+00:00,935
2024-03-06 00:00:00+00:00,936
2024-03-11 00:00:00+00:00,937
2024-03-16 00:00:00+00:00,938
2024-03-19 00:00:00+00:00,939
2024-03-28 00:00:00+00:00,941
2024-04-02 00:00:00+00:00,942
2024-04-05 00:00:00+00:00,943
2024-04-07 00:00:00+00:00,944
2024-04-08 00:00:00+00:00,945
2024-04-16 00:00:00+00:00,946
2024-04-20 00:00:00+00:00,947
2024-04-23 00:00:00+00:00,948
2024-04-26 00:00:00+00:00,949
2024-04-30 00:00:00+00:00,950
2024-05-07 00:00:00+00:00,951
2024-05-13 00:00:00+00:00,952
2024-05-14 00:00:00+00:00,954
2024-05-15 00:00:00+00:00,956
2024-05-19 00:00:00+00:00,959
2024-05-20 00:00:00+00:00,960
2024-05-21 00:00:00+00:00,962
2024-05-25 00:00:00+00:00,963
2024-05-28 00:00:00+00:00,964
2024-05-29 00:00:00+00:00,967
2024-06-03 00:00:00+00:00,969
2024-06-05 00:00:00+00:00,970
2024-06-06 00:00:00+00:00,971
2024-06-07 00:00:00+00:00,972
2024-06-10 00:00:00+00:00,973
2024-06-12 00:00:00+00:00,974
2024-06-13 00:00:00+00:00,975
2024-06-18 00:00:00+00:00,976
2024-06-20 00:00:00+00:00,977
2024-06-21 00:00:00+00:00,978
2024-06-22 00:00:00+00:00,979
2024-06-25 00:00:00+00:00,980
2024-07-03 00:00:00+00:00,981
2024-07-04 00:00:00+00:00,982
2024-07-08 00:00:00+00:00,983
2024-07-11 00:00:00+00:00,984
2024-07-15 00:00:00+00:00,986
2024-07-16 00:00:00+00:00,987
2024-07-24 00:00:00+00:00,990
2024-07-30 00:00:00+00:00,991
2024-08-05 00:00:00+00:00,992
2024-08-12 00:00:00+00:00,993
2024-08-15 00:00:00+00:00,994
2024-08-17 00:00:00+00:00,995
2024-08-19 00:00:00+00:00,997
2024-08-22 00:00:00+00:00,998
2024-08-25 00:00:00+00:00,999
2024-08-27 00:00:00+00:00,1000
2024-08-30 00:00:00+00:00,1001
2024-09-04 00:00:00+00:00,1002
2024-09-17 00:00:00+00:00,1003
2024-09-19 00:00:00+00:00,1004
2024-09-28 00:00:00+00:00,1005
2024-10-07 00:00:00+00:00,1006
2024-10-11 00:00:00+00:00,1007
2024-10-14 00:00:00+00:00,1008
2024-10-25 00:00:00+00:00,1009
2024-11-04 00:00:00+00:00,1011
2024-11-12 00:00:00+00:00,1012
2024-11-14 00:00:00+00:00,1013
2024-11-26 00:00:00+00:00,1014
2024-12-02 00:00:00+00:00,1016
2024-12-06 00:00:00+00:00,1017
2024-12-13 00:00:00+00:00,1018
2024-12-14 00:00:00+00:00,1019
2024-12-15 00:00:00+00:00,1020
2024-12-25 00:00:00+00:00,1021
2024-12-30 00:00:00+00:00,1022
2025-01-02 00:00:00+00:00,1023
2025-01-03 00:00:00+00:00,1024
2025-01-04 00:00:00+00:00,1026
2025-01-15 00:00:00+00:00,1028
2025-01-16 00:00:00+00:00,1029
2025-01-18 00:00:00+00:00,1030
2025-01-21 00:00:00+00:00,1031
2025-02-02 00:00:00+00:00,1032
2025-02-03 00:00:00+00:00,1033
2025-02-06 00:00:00+00:00,1034
2025-02-10 00:00:00+00:00,1035
2025-02-19 00:00:00+00:00,1036
2025-02-26 00:00:00+00:00,1037
2025-03-02 00:00:00+00:00,1038
2025-03-03 00:00:00+00:00,1039
2025-03-05 00:00:00+00:00,1040
2025-03-09 00:00:00+00:00,1041
2025-03-10 00:00:00+00:00,1042
2025-03-17 00:00:00+00:00,1043
2025-03-19 00:00:00+00:00,1045
2025-03-20 00:00:00+00:00,1046
2025-03-24 00:00:00+00:00,1047
2025-03-27 00:00:00+00:00,1050
2025-03-28 00:00:00+00:00,1051
2025-03-30 00:00:00+00:00,1052
2025-04-02 00:00:00+00:00,1053
2025-04-07 00:00:00+00:00,1054
2025-04-08 00:00:00+00:00,1056
2025-04-09 00:00:00+00:00,1058
2025-04-10 00:00:00+00:00,1059
2025-04-11 00:00:00+00:00,1060
2025-04-23 00:00:00+00:00,1061
2025-04-25 00:00:00+00:00,1062
2025-04-26 00:00:00+00:00,1063
2025-05-03 00:00:00+00:00,1064
2025-05-07 00:00:00+00:00,1065
2025-05-08 00:00:00+00:00,1066
2025-05-09 00:00:00+00:00,1067
2025-05-10 00:00:00+00:00,1068
2025-05-11 00:00:00+00:00,1069
2025-05-12 00:00:00+00:00,1070
2025-05-19 00:00:00+00:00,1072
2025-05-20 00:00:00+00:00,1073
2025-05-21 00:00:00+00:00,1074
2025-05-27 00:00:00+00:00,1075
2025-05-28 00:00:00+00:00,1077
2025-06-03 00:00:00+00:00,1078
2025-06-06 00:00:00+00:00,1079
2025-06-12 00:00:00+00:00,1080
2025-06-16 00:00:00+00:00,1082
2025-06-17 00:00:00+00:00,1083
2025-06-20 00:00:00+00:00,1084
2025-06-23 00:00:00+00:00,1085
2025-06-25 00:00:00+00:00,1086
2025-06-26 00:00:00+00:00,1088
2025-06-30 00:00:00+00:00,1089
2025-07-01 00:00:00+00:00,1092
2025-07-02 00:00:00+00:00,1094
2025-07-04 00:00:00+00:00,1095
2025-07-06 00:00:00+00:00,1096
2025-07-07 00:00:00+00:00,1097
2025-07-09 00:00:00+00:00,1099
2025-07-11 00:00:00+00:00,1100
2025-07-12 00:00:00+00:00,1101
2025-07-15 00:00:00+00:00,1103
2025-07-16 00:00:00+00:00,1104
2025-07-17 00:00:00+00:00,1105
2025-07-18 00:00:00+00:00,1106
2025-07-21 00:00:00+00:00,1108
2025-07-22 00:00:00+00:00,1109
2025-07-28 00:00:00+00:00,1110
2025-07-30 00:00:00+00:00,1111
2025-07-31 00:00:00+00:00,1112
2025-08-06 00:00:00+00:00,1113
2025-08-12 00:00:00+00:00,1114
2025-08-13 00:00:00+00:00,1117
2025-08-19 00:00:00+00:00,1118
2025-08-20 00:00:00+00:00,1120
2025-08-21 00:00:00+00:00,1121
2025-08-22 00:00:00+00:00,1122
2025-08-24 00:00:00+00:00,1123
2025-08-27 00:00:00+00:00,1125
2025-08-31 00:00:00+00:00,1126
2025-09-08 00:00:00+00:00,1127
2025-09-10 00:00:00+00:00,1128
2025-09-11 00:00:00+00:00,1129
2025-09-20 00:00:00+00:00,1130
2025-09-23 00:00:00+00:00,1131
2025-09-25 00:00:00+00:00,1132
2025-09-28 00:00:00+00:00,1133
2025-10-06 00:00:00+00:00,1134
2025-10-10 00:00:00+00:00,1135
2025-10-24 00:00:00+00:00,1136
2025-10-25 00:00:00+00:00,1137
2025-10-26 00:00:00+00:00,1139
2025-10-28 00:00:00+00:00,1140
2025-10-31 00:00:00+00:00,1141
2025-11-08 00:00:00+00:00,1142
2025-11-19 00:00:00+00:00,1143
2025-11-20 00:00:00+00:00,1144
2025-12-03 00:00:00+00:00,1145
2025-12-09 00:00:00+00:00,1147
2025-12-11 00:00:00+00:00,1148
