time_iso8601,stars_cumulative
2016-03-18 00:00:00+00:00,129
2016-03-23 00:00:00+00:00,130
2016-03-24 00:00:00+00:00,131
2016-03-27 00:00:00+00:00,132
2016-04-19 00:00:00+00:00,134
2016-04-28 00:00:00+00:00,135
2016-05-01 00:00:00+00:00,136
2016-05-10 00:00:00+00:00,137
2016-05-20 00:00:00+00:00,138
2016-05-23 00:00:00+00:00,139
2016-05-25 00:00:00+00:00,140
2016-05-26 00:00:00+00:00,142
2016-05-27 00:00:00+00:00,143
2016-06-02 00:00:00+00:00,144
2016-06-10 00:00:00+00:00,145
2016-06-20 00:00:00+00:00,146
2016-06-24 00:00:00+00:00,147
2016-07-12 00:00:00+00:00,148
2016-07-18 00:00:00+00:00,149
2016-07-28 00:00:00+00:00,150
2016-08-26 00:00:00+00:00,151
2016-08-30 00:00:00+00:00,152
2016-09-25 00:00:00+00:00,153
2016-09-26 00:00:00+00:00,154
2016-09-29 00:00:00+00:00,155
2016-10-12 00:00:00+00:00,156
2016-10-13 00:00:00+00:00,157
2016-10-21 00:00:00+00:00,158
2016-11-07 00:00:00+00:00,159
2016-11-08 00:00:00+00:00,160
2016-11-09 00:00:00+00:00,162
2016-11-14 00:00:00+00:00,163
2016-11-16 00:00:00+00:00,164
2016-11-30 00:00:00+00:00,165
2016-12-13 00:00:00+00:00,166
2016-12-26 00:00:00+00:00,167
2017-01-10 00:00:00+00:00,168
2017-01-11 00:00:00+00:00,169
2017-01-31 00:00:00+00:00,170
2017-02-08 00:00:00+00:00,171
2017-02-21 00:00:00+00:00,172
2017-02-22 00:00:00+00:00,174
2017-03-02 00:00:00+00:00,175
2017-03-03 00:00:00+00:00,176
2017-03-06 00:00:00+00:00,177
2017-03-08 00:00:00+00:00,178
2017-03-21 00:00:00+00:00,179
2017-03-29 00:00:00+00:00,180
2017-04-06 00:00:00+00:00,181
2017-04-07 00:00:00+00:00,182
2017-04-10 00:00:00+00:00,183
2017-04-11 00:00:00+00:00,184
2017-04-16 00:00:00+00:00,185
2017-04-22 00:00:00+00:00,186
2017-04-25 00:00:00+00:00,187
2017-05-02 00:00:00+00:00,189
2017-05-06 00:00:00+00:00,190
2017-05-08 00:00:00+00:00,192
2017-05-17 00:00:00+00:00,193
2017-05-19 00:00:00+00:00,194
2017-05-21 00:00:00+00:00,195
2017-05-30 00:00:00+00:00,196
2017-06-03 00:00:00+00:00,197
2017-06-13 00:00:00+00:00,198
2017-06-27 00:00:00+00:00,199
2017-06-30 00:00:00+00:00,200
2017-07-12 00:00:00+00:00,201
2017-08-08 00:00:00+00:00,202
2017-08-16 00:00:00+00:00,204
2017-08-22 00:00:00+00:00,205
2017-08-28 00:00:00+00:00,206
2017-09-01 00:00:00+00:00,207
2017-09-02 00:00:00+00:00,208
2017-09-17 00:00:00+00:00,209
2017-09-30 00:00:00+00:00,211
2017-10-02 00:00:00+00:00,212
2017-10-05 00:00:00+00:00,213
2017-10-13 00:00:00+00:00,215
2017-10-21 00:00:00+00:00,216
2017-10-26 00:00:00+00:00,217
2017-11-01 00:00:00+00:00,218
2017-11-09 00:00:00+00:00,219
2017-11-14 00:00:00+00:00,220
2017-11-16 00:00:00+00:00,221
2017-12-08 00:00:00+00:00,222
2017-12-09 00:00:00+00:00,223
2017-12-11 00:00:00+00:00,224
2017-12-25 00:00:00+00:00,225
2017-12-27 00:00:00+00:00,227
2018-01-02 00:00:00+00:00,228
2018-01-11 00:00:00+00:00,229
2018-01-15 00:00:00+00:00,230
2018-01-16 00:00:00+00:00,232
2018-01-20 00:00:00+00:00,233
2018-01-22 00:00:00+00:00,235
2018-01-23 00:00:00+00:00,236
2018-01-28 00:00:00+00:00,237
2018-01-30 00:00:00+00:00,240
2018-02-03 00:00:00+00:00,241
2018-02-10 00:00:00+00:00,242
2018-02-12 00:00:00+00:00,244
2018-02-18 00:00:00+00:00,245
2018-02-25 00:00:00+00:00,246
2018-02-26 00:00:00+00:00,248
2018-03-03 00:00:00+00:00,249
2018-03-05 00:00:00+00:00,250
2018-03-11 00:00:00+00:00,251
2018-03-15 00:00:00+00:00,252
2018-03-19 00:00:00+00:00,253
2018-03-29 00:00:00+00:00,254
2018-03-31 00:00:00+00:00,255
2018-04-03 00:00:00+00:00,256
2018-04-04 00:00:00+00:00,257
2018-04-14 00:00:00+00:00,258
2018-05-03 00:00:00+00:00,259
2018-05-13 00:00:00+00:00,260
2018-05-20 00:00:00+00:00,261
2018-05-22 00:00:00+00:00,262
2018-05-23 00:00:00+00:00,263
2018-05-29 00:00:00+00:00,265
2018-05-30 00:00:00+00:00,266
2018-05-31 00:00:00+00:00,268
2018-06-04 00:00:00+00:00,269
2018-06-08 00:00:00+00:00,270
2018-06-09 00:00:00+00:00,271
2018-06-14 00:00:00+00:00,272
2018-06-24 00:00:00+00:00,273
2018-06-26 00:00:00+00:00,275
2018-07-06 00:00:00+00:00,276
2018-07-13 00:00:00+00:00,278
2018-07-17 00:00:00+00:00,279
2018-07-20 00:00:00+00:00,281
2018-07-23 00:00:00+00:00,282
2018-07-28 00:00:00+00:00,283
2018-07-29 00:00:00+00:00,284
2018-08-14 00:00:00+00:00,285
2018-08-20 00:00:00+00:00,286
2018-08-23 00:00:00+00:00,287
2018-08-27 00:00:00+00:00,288
2018-09-03 00:00:00+00:00,289
2018-09-06 00:00:00+00:00,290
2018-09-20 00:00:00+00:00,291
2018-09-23 00:00:00+00:00,292
2018-09-25 00:00:00+00:00,293
2018-10-01 00:00:00+00:00,294
2018-10-03 00:00:00+00:00,295
2018-10-07 00:00:00+00:00,296
2018-10-15 00:00:00+00:00,297
2018-10-17 00:00:00+00:00,298
2018-10-21 00:00:00+00:00,299
2018-10-26 00:00:00+00:00,300
2018-11-01 00:00:00+00:00,301
2018-11-02 00:00:00+00:00,302
2018-11-07 00:00:00+00:00,303
2018-11-09 00:00:00+00:00,304
2018-11-10 00:00:00+00:00,307
2018-11-11 00:00:00+00:00,308
2018-11-13 00:00:00+00:00,309
2018-11-27 00:00:00+00:00,310
2018-11-28 00:00:00+00:00,311
2018-11-29 00:00:00+00:00,313
2018-12-02 00:00:00+00:00,314
2018-12-03 00:00:00+00:00,315
2018-12-05 00:00:00+00:00,316
2018-12-07 00:00:00+00:00,318
2018-12-08 00:00:00+00:00,319
2018-12-23 00:00:00+00:00,321
2019-01-06 00:00:00+00:00,322
2019-01-11 00:00:00+00:00,323
2019-01-13 00:00:00+00:00,324
2019-01-18 00:00:00+00:00,325
2019-01-23 00:00:00+00:00,327
2019-01-24 00:00:00+00:00,328
2019-01-26 00:00:00+00:00,329
2019-01-28 00:00:00+00:00,330
2019-02-06 00:00:00+00:00,331
2019-02-11 00:00:00+00:00,332
2019-02-14 00:00:00+00:00,333
2019-02-17 00:00:00+00:00,334
2019-02-19 00:00:00+00:00,335
2019-02-20 00:00:00+00:00,336
2019-02-21 00:00:00+00:00,337
2019-03-15 00:00:00+00:00,338
2019-03-21 00:00:00+00:00,339
2019-03-25 00:00:00+00:00,340
2019-03-26 00:00:00+00:00,341
2019-04-06 00:00:00+00:00,343
2019-04-07 00:00:00+00:00,344
2019-04-08 00:00:00+00:00,346
2019-04-18 00:00:00+00:00,347
2019-04-24 00:00:00+00:00,348
2019-05-15 00:00:00+00:00,349
2019-05-16 00:00:00+00:00,350
2019-05-21 00:00:00+00:00,351
2019-05-29 00:00:00+00:00,352
2019-05-30 00:00:00+00:00,353
2019-06-06 00:00:00+00:00,354
2019-06-12 00:00:00+00:00,355
2019-06-15 00:00:00+00:00,356
2019-06-24 00:00:00+00:00,364
2019-06-25 00:00:00+00:00,372
2019-06-26 00:00:00+00:00,373
2019-06-27 00:00:00+00:00,374
2019-06-29 00:00:00+00:00,375
2019-07-07 00:00:00+00:00,376
2019-07-15 00:00:00+00:00,377
2019-07-30 00:00:00+00:00,378
2019-08-03 00:00:00+00:00,379
2019-08-04 00:00:00+00:00,381
2019-08-06 00:00:00+00:00,383
2019-08-07 00:00:00+00:00,385
2019-08-10 00:00:00+00:00,386
2019-08-11 00:00:00+00:00,388
2019-08-12 00:00:00+00:00,389
2019-08-15 00:00:00+00:00,390
2019-08-24 00:00:00+00:00,391
2019-08-25 00:00:00+00:00,392
2019-08-30 00:00:00+00:00,393
2019-09-01 00:00:00+00:00,394
2019-09-10 00:00:00+00:00,395
2019-09-11 00:00:00+00:00,396
2019-09-19 00:00:00+00:00,397
2019-09-25 00:00:00+00:00,398
2019-09-27 00:00:00+00:00,400
2019-10-02 00:00:00+00:00,402
2019-10-06 00:00:00+00:00,403
2019-10-07 00:00:00+00:00,404
2019-10-09 00:00:00+00:00,405
2019-10-10 00:00:00+00:00,406
2019-10-17 00:00:00+00:00,407
2019-10-23 00:00:00+00:00,408
2019-10-28 00:00:00+00:00,410
2019-10-31 00:00:00+00:00,411
2019-11-01 00:00:00+00:00,412
2019-11-04 00:00:00+00:00,413
2019-11-07 00:00:00+00:00,414
2019-11-14 00:00:00+00:00,415
2019-11-18 00:00:00+00:00,416
2019-11-26 00:00:00+00:00,418
2019-11-27 00:00:00+00:00,421
2019-12-02 00:00:00+00:00,422
2019-12-04 00:00:00+00:00,423
2019-12-05 00:00:00+00:00,425
2019-12-06 00:00:00+00:00,426
2019-12-09 00:00:00+00:00,427
2019-12-10 00:00:00+00:00,428
2019-12-13 00:00:00+00:00,429
2019-12-26 00:00:00+00:00,430
2020-01-09 00:00:00+00:00,431
2020-01-10 00:00:00+00:00,432
2020-01-11 00:00:00+00:00,433
2020-01-14 00:00:00+00:00,435
2020-01-15 00:00:00+00:00,437
2020-01-18 00:00:00+00:00,438
2020-01-19 00:00:00+00:00,440
2020-01-28 00:00:00+00:00,441
2020-02-05 00:00:00+00:00,442
2020-02-07 00:00:00+00:00,443
2020-02-13 00:00:00+00:00,444
2020-02-16 00:00:00+00:00,446
2020-02-17 00:00:00+00:00,447
2020-02-24 00:00:00+00:00,448
2020-02-25 00:00:00+00:00,451
2020-02-28 00:00:00+00:00,452
2020-02-29 00:00:00+00:00,453
2020-03-02 00:00:00+00:00,454
2020-03-05 00:00:00+00:00,455
2020-03-06 00:00:00+00:00,457
2020-03-11 00:00:00+00:00,458
2020-03-17 00:00:00+00:00,459
2020-03-18 00:00:00+00:00,460
2020-03-21 00:00:00+00:00,462
2020-03-22 00:00:00+00:00,464
2020-03-25 00:00:00+00:00,465
2020-03-26 00:00:00+00:00,466
2020-03-27 00:00:00+00:00,467
2020-03-28 00:00:00+00:00,468
2020-03-31 00:00:00+00:00,469
2020-04-01 00:00:00+00:00,471
2020-04-02 00:00:00+00:00,472
2020-04-03 00:00:00+00:00,478
2020-04-04 00:00:00+00:00,479
2020-04-05 00:00:00+00:00,480
2020-04-06 00:00:00+00:00,481
2020-04-07 00:00:00+00:00,482
2020-04-08 00:00:00+00:00,483
2020-04-09 00:00:00+00:00,484
2020-04-12 00:00:00+00:00,485
2020-04-22 00:00:00+00:00,486
2020-04-24 00:00:00+00:00,487
2020-04-28 00:00:00+00:00,488
2020-04-30 00:00:00+00:00,490
2020-05-03 00:00:00+00:00,491
2020-05-04 00:00:00+00:00,493
2020-05-10 00:00:00+00:00,494
2020-05-12 00:00:00+00:00,495
2020-05-15 00:00:00+00:00,496
2020-05-19 00:00:00+00:00,497
2020-05-20 00:00:00+00:00,498
2020-05-25 00:00:00+00:00,499
2020-05-27 00:00:00+00:00,500
2020-05-28 00:00:00+00:00,503
2020-05-29 00:00:00+00:00,504
2020-06-05 00:00:00+00:00,505
2020-06-06 00:00:00+00:00,506
2020-06-15 00:00:00+00:00,507
2020-06-17 00:00:00+00:00,508
2020-06-20 00:00:00+00:00,509
2020-06-22 00:00:00+00:00,510
2020-06-23 00:00:00+00:00,511
2020-06-24 00:00:00+00:00,512
2020-06-25 00:00:00+00:00,513
2020-06-26 00:00:00+00:00,515
2020-06-27 00:00:00+00:00,516
2020-06-28 00:00:00+00:00,517
2020-06-29 00:00:00+00:00,518
2020-06-30 00:00:00+00:00,519
2020-07-07 00:00:00+00:00,521
2020-07-08 00:00:00+00:00,522
2020-07-15 00:00:00+00:00,523
2020-07-22 00:00:00+00:00,524
2020-07-23 00:00:00+00:00,525
2020-08-07 00:00:00+00:00,527
2020-08-12 00:00:00+00:00,528
2020-08-13 00:00:00+00:00,529
2020-08-14 00:00:00+00:00,530
2020-08-15 00:00:00+00:00,532
2020-08-21 00:00:00+00:00,533
2020-08-24 00:00:00+00:00,534
2020-08-25 00:00:00+00:00,535
2020-08-28 00:00:00+00:00,536
2020-09-01 00:00:00+00:00,537
2020-09-03 00:00:00+00:00,538
2020-09-05 00:00:00+00:00,539
2020-09-10 00:00:00+00:00,540
2020-09-14 00:00:00+00:00,541
2020-09-16 00:00:00+00:00,542
2020-09-18 00:00:00+00:00,543
2020-09-22 00:00:00+00:00,544
2020-09-24 00:00:00+00:00,545
2020-09-25 00:00:00+00:00,546
2020-09-29 00:00:00+00:00,548
2020-10-06 00:00:00+00:00,549
2020-10-09 00:00:00+00:00,550
2020-10-10 00:00:00+00:00,551
2020-10-15 00:00:00+00:00,553
2020-10-20 00:00:00+00:00,556
2020-10-21 00:00:00+00:00,557
2020-10-27 00:00:00+00:00,558
2020-10-28 00:00:00+00:00,559
2020-10-29 00:00:00+00:00,560
2020-10-30 00:00:00+00:00,562
2020-11-02 00:00:00+00:00,563
2020-11-04 00:00:00+00:00,565
2020-11-05 00:00:00+00:00,566
2020-11-09 00:00:00+00:00,567
2020-11-11 00:00:00+00:00,568
2020-11-15 00:00:00+00:00,569
2020-11-16 00:00:00+00:00,572
2020-11-19 00:00:00+00:00,573
2020-11-20 00:00:00+00:00,574
2020-11-24 00:00:00+00:00,577
2020-11-27 00:00:00+00:00,578
2020-11-30 00:00:00+00:00,581
2020-12-02 00:00:00+00:00,582
2020-12-07 00:00:00+00:00,586
2020-12-08 00:00:00+00:00,587
2020-12-10 00:00:00+00:00,588
2020-12-12 00:00:00+00:00,589
2020-12-13 00:00:00+00:00,590
2020-12-15 00:00:00+00:00,591
2020-12-17 00:00:00+00:00,593
2020-12-23 00:00:00+00:00,594
2020-12-24 00:00:00+00:00,595
2020-12-31 00:00:00+00:00,596
2021-01-03 00:00:00+00:00,597
2021-01-04 00:00:00+00:00,598
2021-01-06 00:00:00+00:00,599
2021-01-07 00:00:00+00:00,600
2021-01-11 00:00:00+00:00,601
2021-01-14 00:00:00+00:00,602
2021-01-15 00:00:00+00:00,603
2021-01-20 00:00:00+00:00,604
2021-01-22 00:00:00+00:00,605
2021-01-23 00:00:00+00:00,606
2021-01-24 00:00:00+00:00,607
2021-01-26 00:00:00+00:00,608
2021-01-28 00:00:00+00:00,609
2021-01-29 00:00:00+00:00,610
2021-02-01 00:00:00+00:00,612
2021-02-03 00:00:00+00:00,613
2021-02-04 00:00:00+00:00,614
2021-02-09 00:00:00+00:00,615
2021-02-11 00:00:00+00:00,616
2021-02-16 00:00:00+00:00,617
2021-02-17 00:00:00+00:00,618
2021-02-19 00:00:00+00:00,619
2021-02-22 00:00:00+00:00,620
2021-03-01 00:00:00+00:00,621
2021-03-04 00:00:00+00:00,622
2021-03-05 00:00:00+00:00,624
2021-03-08 00:00:00+00:00,625
2021-03-09 00:00:00+00:00,626
2021-03-10 00:00:00+00:00,627
2021-03-11 00:00:00+00:00,628
2021-03-17 00:00:00+00:00,630
2021-03-18 00:00:00+00:00,631
2021-03-19 00:00:00+00:00,632
2021-03-20 00:00:00+00:00,635
2021-03-23 00:00:00+00:00,636
2021-03-24 00:00:00+00:00,637
2021-03-25 00:00:00+00:00,638
2021-03-26 00:00:00+00:00,640
2021-03-29 00:00:00+00:00,641
2021-03-31 00:00:00+00:00,642
2021-04-01 00:00:00+00:00,644
2021-04-03 00:00:00+00:00,647
2021-04-06 00:00:00+00:00,648
2021-04-10 00:00:00+00:00,649
2021-04-12 00:00:00+00:00,651
2021-04-16 00:00:00+00:00,654
2021-04-18 00:00:00+00:00,656
2021-04-19 00:00:00+00:00,657
2021-04-21 00:00:00+00:00,658
2021-04-26 00:00:00+00:00,659
2021-04-27 00:00:00+00:00,660
2021-04-28 00:00:00+00:00,661
2021-04-29 00:00:00+00:00,662
2021-04-30 00:00:00+00:00,663
2021-05-07 00:00:00+00:00,664
2021-05-08 00:00:00+00:00,665
2021-05-09 00:00:00+00:00,666
2021-05-15 00:00:00+00:00,667
2021-05-17 00:00:00+00:00,668
2021-05-19 00:00:00+00:00,669
2021-05-20 00:00:00+00:00,670
2021-05-26 00:00:00+00:00,672
2021-05-27 00:00:00+00:00,673
2021-05-29 00:00:00+00:00,674
2021-05-31 00:00:00+00:00,675
2021-06-01 00:00:00+00:00,676
2021-06-05 00:00:00+00:00,677
2021-06-08 00:00:00+00:00,678
2021-06-10 00:00:00+00:00,679
2021-06-11 00:00:00+00:00,681
2021-06-12 00:00:00+00:00,682
2021-06-14 00:00:00+00:00,683
2021-06-16 00:00:00+00:00,686
2021-06-17 00:00:00+00:00,687
2021-06-20 00:00:00+00:00,689
2021-06-21 00:00:00+00:00,690
2021-06-23 00:00:00+00:00,691
2021-06-24 00:00:00+00:00,694
2021-06-25 00:00:00+00:00,695
2021-06-30 00:00:00+00:00,696
2021-07-05 00:00:00+00:00,697
2021-07-09 00:00:00+00:00,698
2021-07-11 00:00:00+00:00,699
2021-07-12 00:00:00+00:00,700
2021-07-13 00:00:00+00:00,701
2021-07-14 00:00:00+00:00,702
2021-07-15 00:00:00+00:00,703
2021-07-16 00:00:00+00:00,705
2021-07-17 00:00:00+00:00,706
2021-07-20 00:00:00+00:00,707
2021-07-22 00:00:00+00:00,708
2021-07-29 00:00:00+00:00,709
2021-08-03 00:00:00+00:00,710
2021-08-06 00:00:00+00:00,711
2021-08-07 00:00:00+00:00,713
2021-08-09 00:00:00+00:00,714
2021-08-11 00:00:00+00:00,715
2021-08-17 00:00:00+00:00,717
2021-08-18 00:00:00+00:00,718
2021-08-21 00:00:00+00:00,719
2021-08-26 00:00:00+00:00,720
2021-08-27 00:00:00+00:00,721
2021-08-30 00:00:00+00:00,722
2021-09-01 00:00:00+00:00,723
2021-09-06 00:00:00+00:00,726
2021-09-08 00:00:00+00:00,728
2021-09-10 00:00:00+00:00,729
2021-09-15 00:00:00+00:00,730
2021-09-16 00:00:00+00:00,731
2021-09-19 00:00:00+00:00,732
2021-09-20 00:00:00+00:00,735
2021-09-24 00:00:00+00:00,736
2021-10-04 00:00:00+00:00,738
2021-10-09 00:00:00+00:00,739
2021-10-11 00:00:00+00:00,740
2021-10-12 00:00:00+00:00,742
2021-10-14 00:00:00+00:00,744
2021-10-16 00:00:00+00:00,745
2021-10-18 00:00:00+00:00,747
2021-10-19 00:00:00+00:00,748
2021-10-20 00:00:00+00:00,749
2021-10-21 00:00:00+00:00,750
2021-10-26 00:00:00+00:00,752
2021-10-27 00:00:00+00:00,754
2021-10-29 00:00:00+00:00,756
2021-11-03 00:00:00+00:00,758
2021-11-05 00:00:00+00:00,759
2021-11-08 00:00:00+00:00,760
2021-11-16 00:00:00+00:00,761
2021-11-22 00:00:00+00:00,762
2021-11-23 00:00:00+00:00,763
2021-11-24 00:00:00+00:00,764
2021-11-28 00:00:00+00:00,765
2021-11-30 00:00:00+00:00,767
2021-12-02 00:00:00+00:00,768
2021-12-04 00:00:00+00:00,769
2021-12-06 00:00:00+00:00,770
2021-12-07 00:00:00+00:00,771
2021-12-09 00:00:00+00:00,773
2021-12-10 00:00:00+00:00,774
2021-12-11 00:00:00+00:00,775
2021-12-12 00:00:00+00:00,777
2021-12-13 00:00:00+00:00,780
2021-12-14 00:00:00+00:00,782
2021-12-16 00:00:00+00:00,783
2021-12-20 00:00:00+00:00,784
2021-12-21 00:00:00+00:00,785
2021-12-22 00:00:00+00:00,786
2021-12-23 00:00:00+00:00,788
2021-12-24 00:00:00+00:00,789
2021-12-27 00:00:00+00:00,790
2022-01-03 00:00:00+00:00,791
2022-01-08 00:00:00+00:00,792
2022-01-10 00:00:00+00:00,793
2022-01-11 00:00:00+00:00,796
2022-01-12 00:00:00+00:00,797
2022-01-13 00:00:00+00:00,798
2022-01-17 00:00:00+00:00,801
2022-01-20 00:00:00+00:00,802
2022-01-24 00:00:00+00:00,803
2022-01-25 00:00:00+00:00,804
2022-01-29 00:00:00+00:00,806
2022-02-01 00:00:00+00:00,807
2022-02-05 00:00:00+00:00,808
2022-02-07 00:00:00+00:00,810
2022-02-09 00:00:00+00:00,811
2022-02-10 00:00:00+00:00,813
2022-02-11 00:00:00+00:00,814
2022-02-16 00:00:00+00:00,816
2022-02-22 00:00:00+00:00,817
2022-02-24 00:00:00+00:00,818
2022-02-26 00:00:00+00:00,819
2022-02-28 00:00:00+00:00,821
2022-03-01 00:00:00+00:00,822
2022-03-09 00:00:00+00:00,824
2022-03-10 00:00:00+00:00,825
2022-03-11 00:00:00+00:00,826
2022-03-14 00:00:00+00:00,830
2022-03-18 00:00:00+00:00,832
2022-03-21 00:00:00+00:00,833
2022-03-22 00:00:00+00:00,835
2022-03-23 00:00:00+00:00,848
2022-03-24 00:00:00+00:00,853
2022-03-25 00:00:00+00:00,854
2022-03-26 00:00:00+00:00,855
2022-03-29 00:00:00+00:00,857
2022-03-30 00:00:00+00:00,858
2022-04-04 00:00:00+00:00,859
2022-04-10 00:00:00+00:00,860
2022-04-11 00:00:00+00:00,861
2022-04-14 00:00:00+00:00,862
2022-04-18 00:00:00+00:00,863
2022-04-20 00:00:00+00:00,865
2022-04-24 00:00:00+00:00,866
2022-04-26 00:00:00+00:00,867
2022-04-27 00:00:00+00:00,868
2022-04-28 00:00:00+00:00,869
2022-05-01 00:00:00+00:00,870
2022-05-02 00:00:00+00:00,871
2022-05-03 00:00:00+00:00,872
2022-05-04 00:00:00+00:00,873
2022-05-07 00:00:00+00:00,874
2022-05-08 00:00:00+00:00,875
2022-05-09 00:00:00+00:00,876
2022-05-15 00:00:00+00:00,877
2022-05-16 00:00:00+00:00,879
2022-05-17 00:00:00+00:00,880
2022-05-18 00:00:00+00:00,881
2022-05-19 00:00:00+00:00,882
2022-05-22 00:00:00+00:00,883
2022-05-23 00:00:00+00:00,884
2022-05-24 00:00:00+00:00,885
2022-05-25 00:00:00+00:00,886
2022-05-27 00:00:00+00:00,888
2022-05-28 00:00:00+00:00,889
2022-05-31 00:00:00+00:00,891
2022-06-02 00:00:00+00:00,894
2022-06-03 00:00:00+00:00,899
2022-06-05 00:00:00+00:00,900
2022-06-06 00:00:00+00:00,902
2022-06-07 00:00:00+00:00,919
2022-06-08 00:00:00+00:00,921
2022-06-09 00:00:00+00:00,923
2022-06-10 00:00:00+00:00,927
2022-06-11 00:00:00+00:00,930
2022-06-14 00:00:00+00:00,932
2022-06-15 00:00:00+00:00,936
2022-06-16 00:00:00+00:00,939
2022-06-17 00:00:00+00:00,942
2022-06-19 00:00:00+00:00,943
2022-06-22 00:00:00+00:00,944
2022-06-27 00:00:00+00:00,946
2022-06-28 00:00:00+00:00,948
2022-06-29 00:00:00+00:00,950
2022-06-30 00:00:00+00:00,951
2022-07-04 00:00:00+00:00,952
